sample size	iteration	gaussion copula time	time
50000	0	0.5364406108856201	0.0845186710357666
50000	1	0.0763430595397949	0.0766463279724121
50000	2	0.0760126113891601	0.0764014720916748
50000	3	0.0758471488952636	0.076646089553833
50000	4	0.0754981040954589	0.0760459899902343
50000	5	0.075265884399414	0.0775806903839111
50000	6	0.0761940479278564	0.0774281024932861
50000	7	0.0762832164764404	0.0782935619354248
50000	8	0.0762619972229003	0.0769469738006591
50000	9	0.0763180255889892	0.0778193473815918
50000	10	0.0762665271759033	0.0762579441070556
50000	11	0.0757515430450439	0.077233076095581
50000	12	0.0755941867828369	0.0767822265625
50000	13	0.0756874084472656	0.0769391059875488
50000	14	0.0760707855224609	0.0771665573120117
50000	15	0.0753662586212158	0.0762269496917724
50000	16	0.075366735458374	0.0762166976928711
50000	17	0.0756959915161132	0.0767765045166015
50000	18	0.075770616531372	0.076357364654541
50000	19	0.076045274734497	0.0778160095214843
50000	20	0.0764057636260986	0.0778117179870605
50000	21	0.0765299797058105	0.0775814056396484
50000	22	0.0768182277679443	0.0767741203308105
50000	23	0.0758445262908935	0.0771486759185791
50000	24	0.0756449699401855	0.0774352550506591
50000	25	0.0759680271148681	0.0771727561950683
50000	26	0.076078176498413	0.0769503116607666
50000	27	0.0757043361663818	0.0768077373504638
50000	28	0.0763959884643554	0.0763876438140869
50000	29	0.0757727622985839	0.0766212940216064
50000	30	0.0756809711456298	0.0767798423767089
50000	31	0.0758237838745117	0.077202558517456
50000	32	0.0764238834381103	0.0765008926391601
50000	33	0.0762042999267578	0.0834417343139648
50000	34	0.0797879695892334	0.0796732902526855
50000	35	0.0782930850982666	0.0784714221954345
50000	36	0.0780150890350341	0.078801155090332
50000	37	0.0777924060821533	0.078857421875
50000	38	0.0786817073822021	0.0784592628479003
50000	39	0.0778777599334716	0.0769343376159668
50000	40	0.0760097503662109	0.077634572982788
50000	41	0.0767605304718017	0.0767076015472412
50000	42	0.07647705078125	0.0777339935302734
50000	43	0.0762178897857666	0.0768659114837646
50000	44	0.0761880874633789	0.0774908065795898
50000	45	0.0774197578430175	0.0774898529052734
50000	46	0.076495885848999	0.0768074989318847
50000	47	0.0769832134246826	0.0772671699523925
50000	48	0.0758414268493652	0.0769901275634765
50000	49	0.076014757156372	0.0766341686248779
50000	50	0.076209545135498	0.0771129131317138
50000	51	0.0756988525390625	0.0777342319488525
50000	52	0.0762107372283935	0.0762610435485839
50000	53	0.0759804248809814	0.0770022869110107
50000	54	0.0759251117706298	0.0773291587829589
50000	55	0.0759418010711669	0.0771055221557617
50000	56	0.0756819248199462	0.0769002437591552
50000	57	0.0757439136505127	0.0764992237091064
50000	58	0.0759003162384033	0.076589822769165
50000	59	0.0758259296417236	0.0766370296478271
50000	60	0.0759754180908203	0.0838212966918945
50000	61	0.0800795555114746	0.0769064426422119
50000	62	0.075953722000122	0.0767858028411865
50000	63	0.0759451389312744	0.0768980979919433
50000	64	0.0756270885467529	0.0773251056671142
50000	65	0.0757389068603515	0.0771512985229492
50000	66	0.075779914855957	0.0779919624328613
50000	67	0.0757861137390136	0.0770270824432373
50000	68	0.0759003162384033	0.0767364501953125
50000	69	0.0762758255004882	0.0773148536682128
50000	70	0.0774369239807128	0.0790061950683593
50000	71	0.0770299434661865	0.0770545005798339
50000	72	0.0760974884033203	0.076658010482788
50000	73	0.0768437385559082	0.076974868774414
50000	74	0.0756299495697021	0.0767769813537597
50000	75	0.0759427547454834	0.0771775245666503
50000	76	0.0761365890502929	0.0776116847991943
50000	77	0.0760786533355712	0.0769307613372802
50000	78	0.0760455131530761	0.0775899887084961
50000	79	0.0759065151214599	0.0768928527832031
50000	80	0.0761764049530029	0.0776777267456054
50000	81	0.0763401985168457	0.0762288570404052
50000	82	0.0759909152984619	0.0773532390594482
50000	83	0.0765271186828613	0.0768423080444336
50000	84	0.0756769180297851	0.0772151947021484
50000	85	0.0753822326660156	0.076317548751831
50000	86	0.0758924484252929	0.0772242546081543
50000	87	0.0758814811706543	0.0775144100189209
50000	88	0.0761210918426513	0.0766322612762451
50000	89	0.0759074687957763	0.0769004821777343
50000	90	0.07598876953125	0.0786046981811523
50000	91	0.0765202045440673	0.0783329010009765
50000	92	0.076176643371582	0.0775802135467529
50000	93	0.0758683681488037	0.0768687725067138
50000	94	0.0765125751495361	0.0765352249145507
50000	95	0.0758137702941894	0.0772182941436767
50000	96	0.075439453125	0.0776340961456298
50000	97	0.0765395164489746	0.0769243240356445
50000	98	0.0759167671203613	0.0765788555145263
50000	99	0.0756247043609619	0.0773446559906005
55000	0	0.0834784507751464	0.0825402736663818
55000	1	0.0818912982940673	0.0826776027679443
55000	2	0.0819466114044189	0.0834047794342041
55000	3	0.0832941532135009	0.0823338031768798
55000	4	0.0819673538208007	0.0835323333740234
55000	5	0.0821201801300048	0.0833842754364013
55000	6	0.0825064182281494	0.0829148292541503
55000	7	0.0828568935394287	0.0836794376373291
55000	8	0.0817887783050537	0.0828900337219238
55000	9	0.0816483497619628	0.0824315547943115
55000	10	0.082582950592041	0.0828664302825927
55000	11	0.0822155475616455	0.0833737850189209
55000	12	0.0918495655059814	0.0831921100616455
55000	13	0.0825052261352539	0.0835869312286377
55000	14	0.082756757736206	0.0828001499176025
55000	15	0.0817282199859619	0.0827255249023437
55000	16	0.0823230743408203	0.0826621055603027
55000	17	0.0819711685180664	0.0831670761108398
55000	18	0.0820264816284179	0.0835814476013183
55000	19	0.0822021961212158	0.0830991268157959
55000	20	0.0817716121673584	0.0829598903656005
55000	21	0.0827767848968505	0.0843746662139892
55000	22	0.0856623649597168	0.0842785835266113
55000	23	0.0821022987365722	0.0834491252899169
55000	24	0.0820927619934082	0.0833747386932373
55000	25	0.0822854042053222	0.0833473205566406
55000	26	0.0824711322784423	0.0851533412933349
55000	27	0.0835804939270019	0.0829694271087646
55000	28	0.0820503234863281	0.082862377166748
55000	29	0.0827798843383789	0.0841808319091796
55000	30	0.0819358825683593	0.0836918354034423
55000	31	0.0819537639617919	0.0829362869262695
55000	32	0.0820779800415039	0.0828657150268554
55000	33	0.0820050239562988	0.0832700729370117
55000	34	0.0817971229553222	0.08302903175354
55000	35	0.0825650691986084	0.0839612483978271
55000	36	0.0825130939483642	0.0935115814208984
55000	37	0.0821759700775146	0.0833001136779785
55000	38	0.081972599029541	0.0834686756134033
55000	39	0.0825111865997314	0.0845897197723388
55000	40	0.0824224948883056	0.0827925205230712
55000	41	0.0821952819824218	0.0836758613586425
55000	42	0.0834186077117919	0.0886447429656982
55000	43	0.0839807987213134	0.0846984386444091
55000	44	0.0842006206512451	0.0840795040130615
55000	45	0.0823545455932617	0.0837955474853515
55000	46	0.0828030109405517	0.0836753845214843
55000	47	0.082592487335205	0.084179401397705
55000	48	0.0825562477111816	0.0835402011871337
55000	49	0.0826690196990966	0.0842690467834472
55000	50	0.0830936431884765	0.0833017826080322
55000	51	0.0824396610260009	0.0833649635314941
55000	52	0.082489013671875	0.0833806991577148
55000	53	0.0826883316040039	0.0838479995727539
55000	54	0.0819180011749267	0.0830678939819336
55000	55	0.0823171138763427	0.0826153755187988
55000	56	0.0821754932403564	0.0833415985107421
55000	57	0.0824146270751953	0.0836694240570068
55000	58	0.0828652381896972	0.0832476615905761
55000	59	0.0830175876617431	0.0843534469604492
55000	60	0.0826656818389892	0.0945522785186767
55000	61	0.0821776390075683	0.0831007957458496
55000	62	0.0825707912445068	0.0835325717926025
55000	63	0.0828583240509033	0.0831983089447021
55000	64	0.082160472869873	0.0828621387481689
55000	65	0.0824389457702636	0.0839147567749023
55000	66	0.0825347900390625	0.0832805633544921
55000	67	0.0823562145233154	0.0841732025146484
55000	68	0.0830340385437011	0.0835537910461425
55000	69	0.0824997425079345	0.0837705135345459
55000	70	0.082794189453125	0.0831756591796875
55000	71	0.0828478336334228	0.0838840007781982
55000	72	0.0823583602905273	0.0833697319030761
55000	73	0.0845918655395507	0.0838551521301269
55000	74	0.0827770233154296	0.0834064483642578
55000	75	0.087956428527832	0.0833468437194824
55000	76	0.0825312137603759	0.0831687450408935
55000	77	0.0847880840301513	0.0853962898254394
55000	78	0.0827381610870361	0.0836551189422607
55000	79	0.0831263065338134	0.0827364921569824
55000	80	0.0824813842773437	0.0834038257598877
55000	81	0.0832059383392334	0.0840809345245361
55000	82	0.0829126834869384	0.0832562446594238
55000	83	0.0823419094085693	0.0838079452514648
55000	84	0.0842623710632324	0.0940732955932617
55000	85	0.0827913284301757	0.0835673809051513
55000	86	0.0822894573211669	0.083120584487915
55000	87	0.0821118354797363	0.0831897258758544
55000	88	0.0817875862121582	0.08274507522583
55000	89	0.0823280811309814	0.0833122730255127
55000	90	0.0821566581726074	0.0831391811370849
55000	91	0.0838088989257812	0.0827398300170898
55000	92	0.0820226669311523	0.0833935737609863
55000	93	0.0832705497741699	0.0826187133789062
55000	94	0.0819537639617919	0.0824198722839355
55000	95	0.0822832584381103	0.0835278034210205
55000	96	0.0830192565917968	0.0829198360443115
55000	97	0.0815181732177734	0.0832951068878173
55000	98	0.0824904441833496	0.0825741291046142
55000	99	0.0819461345672607	0.0833275318145752
40000	0	0.0596814155578613	0.059798240661621
40000	1	0.0596759319305419	0.0600390434265136
40000	2	0.0595862865447998	0.059800386428833
40000	3	0.0593891143798828	0.0607655048370361
40000	4	0.0616321563720703	0.0696873664855957
40000	5	0.0596210956573486	0.061755895614624
40000	6	0.0590381622314453	0.0607025623321533
40000	7	0.0596780776977539	0.0612475872039794
40000	8	0.0598092079162597	0.0608456134796142
40000	9	0.0596513748168945	0.0605599880218505
40000	10	0.0596120357513427	0.0606200695037841
40000	11	0.0595357418060302	0.0604622364044189
40000	12	0.0680346488952636	0.0603721141815185
40000	13	0.0593981742858886	0.0613069534301757
40000	14	0.0598833560943603	0.0604522228240966
40000	15	0.0595803260803222	0.0598771572113037
40000	16	0.0594666004180908	0.0607156753540039
40000	17	0.0596485137939453	0.0607929229736328
40000	18	0.0599651336669921	0.0605695247650146
40000	19	0.0598704814910888	0.0601975917816162
40000	20	0.0601387023925781	0.0612409114837646
40000	21	0.0596060752868652	0.0632979869842529
40000	22	0.0602128505706787	0.0599195957183837
40000	23	0.0605416297912597	0.0605578422546386
40000	24	0.0592427253723144	0.0606839656829834
40000	25	0.0595557689666748	0.0613188743591308
40000	26	0.059645652770996	0.0601842403411865
40000	27	0.0593864917755126	0.0601797103881835
40000	28	0.0595269203186035	0.0604166984558105
40000	29	0.0599873065948486	0.0601296424865722
40000	30	0.0592930316925048	0.0613746643066406
40000	31	0.0593969821929931	0.0603415966033935
40000	32	0.0602538585662841	0.0616097450256347
40000	33	0.0595622062683105	0.0601136684417724
40000	34	0.0596652030944824	0.0596363544464111
40000	35	0.0592908859252929	0.061685562133789
40000	36	0.0603880882263183	0.0599806308746337
40000	37	0.0595383644104003	0.060983657836914
40000	38	0.0595989227294921	0.0607860088348388
40000	39	0.059800386428833	0.0607664585113525
40000	40	0.0599687099456787	0.0606625080108642
40000	41	0.0593881607055664	0.0603625774383544
40000	42	0.0593619346618652	0.0605340003967285
40000	43	0.0593397617340087	0.0618760585784912
40000	44	0.0595655441284179	0.0606744289398193
40000	45	0.0596990585327148	0.0687282085418701
40000	46	0.0596256256103515	0.0606989860534668
40000	47	0.0594837665557861	0.0599737167358398
40000	48	0.0592761039733886	0.060415506362915
40000	49	0.0589768886566162	0.0596957206726074
40000	50	0.0589871406555175	0.059671401977539
40000	51	0.0594351291656494	0.0601212978363037
40000	52	0.0594820976257324	0.0599215030670166
40000	53	0.0592358112335205	0.0598328113555908
40000	54	0.0594696998596191	0.0605344772338867
40000	55	0.0599656105041503	0.0605771541595459
40000	56	0.059035301208496	0.0604674816131591
40000	57	0.0590946674346923	0.0602412223815918
40000	58	0.0596673488616943	0.0597214698791503
40000	59	0.0592982769012451	0.0594139099121093
40000	60	0.0591466426849365	0.0601372718811035
40000	61	0.0593349933624267	0.0602822303771972
40000	62	0.0595843791961669	0.0606648921966552
40000	63	0.0595488548278808	0.0602045059204101
40000	64	0.0596587657928466	0.0608747005462646
40000	65	0.0595455169677734	0.0602767467498779
40000	66	0.059514045715332	0.0602204799652099
40000	67	0.0595114231109619	0.0598821640014648
40000	68	0.0596153736114501	0.0603382587432861
40000	69	0.0596916675567626	0.0596802234649658
40000	70	0.0592737197875976	0.060331106185913
40000	71	0.059244155883789	0.0609352588653564
40000	72	0.0594830513000488	0.0601553916931152
40000	73	0.059335708618164	0.0604722499847412
40000	74	0.0597527027130126	0.0597984790802001
40000	75	0.0592138767242431	0.0604708194732666
40000	76	0.0588898658752441	0.0602967739105224
40000	77	0.0597591400146484	0.0601632595062255
40000	78	0.0598735809326171	0.0599293708801269
40000	79	0.0589675903320312	0.0599615573883056
40000	80	0.0593297481536865	0.0608823299407959
40000	81	0.0591440200805664	0.0599429607391357
40000	82	0.0593433380126953	0.0599966049194335
40000	83	0.0598149299621582	0.0597937107086181
40000	84	0.0590045452117919	0.0598108768463134
40000	85	0.05904221534729	0.0609221458435058
40000	86	0.0591888427734375	0.0602848529815673
40000	87	0.0598318576812744	0.0608398914337158
40000	88	0.0599925518035888	0.0610055923461914
40000	89	0.0601441860198974	0.0600876808166503
40000	90	0.0598347187042236	0.0599300861358642
40000	91	0.0589661598205566	0.060758352279663
40000	92	0.0592842102050781	0.0602381229400634
40000	93	0.0594947338104248	0.0601444244384765
40000	94	0.059554100036621	0.0603532791137695
40000	95	0.058969497680664	0.0600368976593017
40000	96	0.059199571609497	0.0597460269927978
40000	97	0.0594537258148193	0.0600106716156005
40000	98	0.0587027072906494	0.0605559349060058
40000	99	0.059375524520874	0.0603635311126709
65000	0	0.0996532440185546	0.0994243621826171
65000	1	0.0990290641784668	0.0992708206176757
65000	2	0.0984911918640136	0.099482774734497
65000	3	0.0979819297790527	0.0991911888122558
65000	4	0.0982708930969238	0.0989947319030761
65000	5	0.0979454517364502	0.0988016128540039
65000	6	0.0978767871856689	0.0991961956024169
65000	7	0.0982575416564941	0.1138572692871093
65000	8	0.0981554985046386	0.0987327098846435
65000	9	0.0988619327545166	0.0983872413635253
65000	10	0.0976841449737548	0.0984101295471191
65000	11	0.0980093479156494	0.0990691184997558
65000	12	0.0983033180236816	0.0989530086517334
65000	13	0.0988812446594238	0.098722219467163
65000	14	0.0977277755737304	0.0990161895751953
65000	15	0.0981571674346923	0.0988264083862304
65000	16	0.0987520217895507	0.0994889736175537
65000	17	0.0982255935668945	0.0994110107421875
65000	18	0.0983874797821044	0.0987272262573242
65000	19	0.0982894897460937	0.098790168762207
65000	20	0.0982444286346435	0.0991218090057373
65000	21	0.097987413406372	0.099210500717163
65000	22	0.0984888076782226	0.0987591743469238
65000	23	0.0980525016784668	0.0987672805786132
65000	24	0.0979514122009277	0.0986061096191406
65000	25	0.0979270935058593	0.0981371402740478
65000	26	0.0976243019104003	0.0989179611206054
65000	27	0.0976386070251464	0.0983970165252685
65000	28	0.0973966121673584	0.0986695289611816
65000	29	0.0977957248687744	0.0982997417449951
65000	30	0.0977334976196289	0.0987281799316406
65000	31	0.0977175235748291	0.0991435050964355
65000	32	0.097846508026123	0.0983397960662841
65000	33	0.0982308387756347	0.0991432666778564
65000	34	0.0982077121734619	0.1003768444061279
65000	35	0.0976254940032959	0.0980050563812255
65000	36	0.0978257656097412	0.0993974208831787
65000	37	0.0984930992126464	0.0992412567138671
65000	38	0.0980134010314941	0.0997025966644287
65000	39	0.0989589691162109	0.0996780395507812
65000	40	0.0986762046813964	0.0987541675567627
65000	41	0.0977416038513183	0.0993838310241699
65000	42	0.0979378223419189	0.098794937133789
65000	43	0.0980951786041259	0.0996580123901367
65000	44	0.0975980758666992	0.098834753036499
65000	45	0.0976724624633789	0.0982205867767334
65000	46	0.0969436168670654	0.0980732440948486
65000	47	0.0971560478210449	0.0981271266937255
65000	48	0.0973522663116455	0.0980062484741211
65000	49	0.0970699787139892	0.098438024520874
65000	50	0.0969488620758056	0.0981459617614746
65000	51	0.0977234840393066	0.0983874797821044
65000	52	0.097424030303955	0.0985550880432128
65000	53	0.0978016853332519	0.0985708236694336
65000	54	0.0979559421539306	0.0988976955413818
65000	55	0.0985059738159179	0.0981762409210205
65000	56	0.0970222949981689	0.0991089344024658
65000	57	0.097686767578125	0.0986840724945068
65000	58	0.0974006652832031	0.0986430644989013
65000	59	0.0973374843597412	0.0981471538543701
65000	60	0.0970804691314697	0.0988109111785888
65000	61	0.0974392890930175	0.0984110832214355
65000	62	0.0977261066436767	0.0987780094146728
65000	63	0.0971889495849609	0.0988538265228271
65000	64	0.0980105400085449	0.0996456146240234
65000	65	0.0981013774871826	0.0987522602081298
65000	66	0.0972788333892822	0.0981032848358154
65000	67	0.0974242687225341	0.0989677906036377
65000	68	0.0973286628723144	0.0994119644165039
65000	69	0.0984253883361816	0.0980489253997802
65000	70	0.0974183082580566	0.0986533164978027
65000	71	0.0977563858032226	0.0993719100952148
65000	72	0.0986738204956054	0.0985558032989502
65000	73	0.0973720550537109	0.0983338356018066
65000	74	0.097848892211914	0.099384069442749
65000	75	0.0975110530853271	0.0984833240509033
65000	76	0.0976581573486328	0.0987417697906494
65000	77	0.0974097251892089	0.0991342067718505
65000	78	0.0976128578186035	0.0990500450134277
65000	79	0.0980298519134521	0.0989346504211425
65000	80	0.0983428955078125	0.0986964702606201
65000	81	0.0986819267272949	0.0985286235809326
65000	82	0.0973751544952392	0.1055872440338134
65000	83	0.0975801944732666	0.0982730388641357
65000	84	0.0976002216339111	0.0984804630279541
65000	85	0.0975887775421142	0.0990412235260009
65000	86	0.0974571704864502	0.0980017185211181
65000	87	0.096914529800415	0.0981972217559814
65000	88	0.0972094535827636	0.0974178314208984
65000	89	0.0971245765686035	0.1064763069152832
65000	90	0.0981490612030029	0.0974054336547851
65000	91	0.0972218513488769	0.0981040000915527
65000	92	0.0971839427947998	0.098806619644165
65000	93	0.0975399017333984	0.0978176593780517
65000	94	0.0986623764038086	0.0998821258544921
65000	95	0.0984468460083007	0.0988931655883789
65000	96	0.0990140438079834	0.1000547409057617
65000	97	0.0968897342681884	0.0980262756347656
65000	98	0.0976357460021972	0.0978598594665527
65000	99	0.0969336032867431	0.0987231731414794
45000	0	0.0674126148223877	0.0685386657714843
45000	1	0.0667729377746582	0.0677347183227539
45000	2	0.0679309368133544	0.0673396587371826
45000	3	0.0669062137603759	0.0679554939270019
45000	4	0.0672006607055664	0.0685133934020996
45000	5	0.0662250518798828	0.0674331188201904
45000	6	0.0668845176696777	0.0678226947784423
45000	7	0.0675742626190185	0.0686078071594238
45000	8	0.0673658847808837	0.0673041343688964
45000	9	0.0672533512115478	0.0674035549163818
45000	10	0.0667512416839599	0.0678222179412841
45000	11	0.0676548480987548	0.0675256252288818
45000	12	0.0666971206665039	0.0676853656768798
45000	13	0.0664994716644287	0.0677063465118408
45000	14	0.0673301219940185	0.0682268142700195
45000	15	0.0666723251342773	0.0672149658203125
45000	16	0.0669729709625244	0.067293643951416
45000	17	0.0666267871856689	0.0670254230499267
45000	18	0.0664534568786621	0.0680403709411621
45000	19	0.0671908855438232	0.0673103332519531
45000	20	0.0671656131744384	0.0674819946289062
45000	21	0.0669357776641845	0.0679824352264404
45000	22	0.066638708114624	0.0678393840789794
45000	23	0.0667257308959961	0.0671987533569336
45000	24	0.0663652420043945	0.0671784877777099
45000	25	0.0666072368621826	0.0676372051239013
45000	26	0.0673305988311767	0.0681676864624023
45000	27	0.0672745704650878	0.0675511360168457
45000	28	0.0672776699066162	0.0681595802307128
45000	29	0.0665483474731445	0.0674896240234375
45000	30	0.0669193267822265	0.0678274631500244
45000	31	0.0666949748992919	0.0678741931915283
45000	32	0.0672149658203125	0.067800760269165
45000	33	0.0667817592620849	0.0690186023712158
45000	34	0.0678794384002685	0.0673332214355468
45000	35	0.0666525363922119	0.0680656433105468
45000	36	0.0665781497955322	0.0677039623260498
45000	37	0.0675854682922363	0.0680384635925293
45000	38	0.0664305686950683	0.0671350955963134
45000	39	0.0662841796875	0.0671100616455078
45000	40	0.0663669109344482	0.0674178600311279
45000	41	0.0686216354370117	0.0679948329925537
45000	42	0.0665173530578613	0.0669608116149902
45000	43	0.0666570663452148	0.0680713653564453
45000	44	0.0674192905426025	0.0679266452789306
45000	45	0.0671119689941406	0.0671873092651367
45000	46	0.0671923160552978	0.0679607391357421
45000	47	0.067307710647583	0.0679092407226562
45000	48	0.0663657188415527	0.0681195259094238
45000	49	0.0668106079101562	0.0677871704101562
45000	50	0.0664761066436767	0.067265510559082
45000	51	0.0672485828399658	0.0674099922180175
45000	52	0.066901683807373	0.0680007934570312
45000	53	0.0664858818054199	0.0671782493591308
45000	54	0.0662412643432617	0.0670990943908691
45000	55	0.0664610862731933	0.0680704116821289
45000	56	0.0676631927490234	0.0681536197662353
45000	57	0.0664820671081543	0.0671608448028564
45000	58	0.0664474964141845	0.0672941207885742
45000	59	0.066802978515625	0.0673751831054687
45000	60	0.0663990974426269	0.0670912265777587
45000	61	0.0665192604064941	0.0669796466827392
45000	62	0.0662305355072021	0.0670876502990722
45000	63	0.0682861804962158	0.0680930614471435
45000	64	0.0667691230773925	0.0670850276947021
45000	65	0.0670022964477539	0.068972110748291
45000	66	0.0668239593505859	0.0675179958343505
45000	67	0.0669159889221191	0.0678019523620605
45000	68	0.0669841766357421	0.067821979522705
45000	69	0.0665290355682373	0.0674152374267578
45000	70	0.0667428970336914	0.0687301158905029
45000	71	0.0669701099395752	0.0675280094146728
45000	72	0.0664741992950439	0.0673387050628662
45000	73	0.0663542747497558	0.0682706832885742
45000	74	0.0667858123779296	0.0679190158843994
45000	75	0.0665829181671142	0.0675029754638671
45000	76	0.0669598579406738	0.0675292015075683
45000	77	0.0664799213409423	0.0672085285186767
45000	78	0.0665292739868164	0.0684041976928711
45000	79	0.0670278072357177	0.0679011344909668
45000	80	0.0665829181671142	0.0677466392517089
45000	81	0.06718111038208	0.06719970703125
45000	82	0.0679116249084472	0.0676710605621337
45000	83	0.0662691593170166	0.0670869350433349
45000	84	0.0663542747497558	0.0671851634979248
45000	85	0.066662311553955	0.0681438446044921
45000	86	0.0671949386596679	0.0678403377532959
45000	87	0.066584825515747	0.0673027038574218
45000	88	0.0670728683471679	0.0677003860473632
45000	89	0.0667011737823486	0.0678961277008056
45000	90	0.0673575401306152	0.0679748058319091
45000	91	0.0661604404449462	0.0670738220214843
45000	92	0.0664513111114502	0.0674333572387695
45000	93	0.0670981407165527	0.0679535865783691
45000	94	0.0674872398376464	0.0672979354858398
45000	95	0.0665609836578369	0.0675065517425537
45000	96	0.0665931701660156	0.0675411224365234
45000	97	0.0664873123168945	0.0677001476287841
45000	98	0.0663423538208007	0.0671582221984863
45000	99	0.0665857791900634	0.0667786598205566
15000	0	0.0195209980010986	0.0204534530639648
15000	1	0.0205230712890625	0.0202987194061279
15000	2	0.0199761390686035	0.0203194618225097
15000	3	0.0194337368011474	0.020658254623413
15000	4	0.0197412967681884	0.0202887058258056
15000	5	0.0194501876831054	0.0202569961547851
15000	6	0.0193991661071777	0.0203237533569335
15000	7	0.0196003913879394	0.021073579788208
15000	8	0.0196852684020996	0.0208275318145751
15000	9	0.0196983814239501	0.02069091796875
15000	10	0.0198562145233154	0.0207068920135498
15000	11	0.0196537971496582	0.0204663276672363
15000	12	0.0196290016174316	0.0208289623260498
15000	13	0.0195674896240234	0.0204746723175048
15000	14	0.0197811126708984	0.0206105709075927
15000	15	0.0197687149047851	0.0204043388366699
15000	16	0.0196361541748046	0.0205912590026855
15000	17	0.0203301906585693	0.0203466415405273
15000	18	0.0195715427398681	0.0203063488006591
15000	19	0.0195608139038085	0.0202753543853759
15000	20	0.0196650028228759	0.0203974246978759
15000	21	0.0196766853332519	0.0204155445098876
15000	22	0.0196127891540527	0.0202682018280029
